Player,Season,G,A1,A2,A,P,P1,G60,A160,A260,A60,P60,P160,iCF,iCF60,iCSh%,iFF,iFF60,iFSh%,iSF,iSF60,iSh%,ixG,ixG60,ixFSh%,iSCF,iSCF60,iHF,iHA,iGVA,iTKA,iBLK,iFOW,iFOL,iFO%,iPENT,iPEND,iPENDIFF,iRB,iRS,Avg.DIST
PETER.MUELLER,20112012,5,5,0,5,10,10,0.76,0.76,0,0.76,1.52,1.52,120,18.21,4.17,92,13.96,5.43,66,10.02,7.58,4.82,0.73,5.24,16,2.43,14,8,7,7,10,5,3,62.5,2,0,-2,3,4,35.95
PETER.MUELLER,20122013,8.541666667,8.541666667,1.708333333,10.25,18.79166667,17.08333333,0.53,0.53,0.11,0.64,1.18,1.07,285.2916667,17.86,2.99,240.875,15.08,3.55,193.0416667,12.08,4.42,16.84416667,1.05,6.99,59.79166667,3.74,46.125,44.41666667,15.375,56.375,17.08333333,52.95833333,76.875,40.79,10.25,6.833333333,-3.416666667,15.375,29.04166667,29.85
PETER.REGIN,20112012,2,2,0,2,4,4,1.04,1.04,0,1.04,2.09,2.09,25,13.04,8,18,9.39,11.11,13,6.78,15.38,0.85,0.44,4.72,3,1.57,4,13,1,1,3,21,20,51.22,1,3,2,1,0,37.85
PETER.REGIN,20122013,0,3.416666667,1.708333333,5.125,5.125,3.416666667,0,0.5,0.25,0.76,0.76,0.5,88.83333333,13.11,0,63.20833333,9.33,0,49.54166667,7.31,0,3.570416667,0.53,5.64,17.08333333,2.52,17.08333333,68.33333333,1.708333333,11.95833333,6.833333333,129.8333333,131.5416667,49.67,5.125,5.125,0,1.708333333,6.833333333,31.09
PETER.REGIN,20132014,3,3,1,4,7,6,0.29,0.29,0.1,0.39,0.69,0.59,105,10.31,2.86,81,7.95,3.7,60,5.89,5,7.44,0.73,9.19,30,2.95,40,75,9,20,19,159,184,46.36,4,8,4,7,5,25.48
PETR.SYKORA,20112012,17,11,10,21,38,28,0.94,0.61,0.55,1.16,2.09,1.54,258,14.21,6.59,197,10.85,8.63,138,7.6,12.32,13.29,0.73,6.74,45,2.48,19,53,33,26,16,7,5,58.33,19,5,-14,10,10,27.84
PETTER.GRANBERG,20142015,0,0,0,0,0,0,0,0,0,0,0,0,2,1.93,0,1,0.96,0,1,0.96,0,0.01,0.01,1.24,0,0,15,9,2,1,3,0,0,0,3,0,-3,0,0,57.28
PETTER.GRANBERG,20152016,0,2,0,2,2,2,0,0.34,0,0.34,0.34,0.34,21,3.58,0,16,2.73,0,11,1.88,0,0.29,0.05,1.8,0,0,45,30,7,0,23,0,0,0,3,3,0,0,0,49.19
PETTERI.LINDBOHM,20142015,1,1,0,1,2,2,0.18,0.18,0,0.18,0.36,0.36,49,8.93,2.04,37,6.74,2.7,30,5.47,3.33,1.26,0.23,3.42,3,0.55,22,62,3,5,20,0,0,0,7,2,-5,2,3,44.73
PETTERI.LINDBOHM,20152016,0,0,0,0,0,0,0,0,0,0,0,0,24,11.03,0,14,6.44,0,9,4.14,0,0.16,0.07,1.12,0,0,14,17,1,2,10,0,0,0,1,2,1,0,0,56.91
PETTERI.NOKELAINEN,20112012,3,4,0,4,7,7,0.45,0.6,0,0.6,1.05,1.05,65,9.79,4.62,49,7.38,6.12,36,5.42,8.33,2.63,0.4,5.36,12,1.81,44,46,6,4,10,142,123,53.58,4,3,-1,0,2,32.47
PHILIP.LARSEN,20112012,1,3,5,8,9,4,0.07,0.22,0.36,0.58,0.65,0.29,133,9.59,0.75,79,5.7,1.27,57,4.11,1.75,1.75,0.13,2.22,4,0.29,79,56,29,9,66,0,0,0,5,4,-1,0,2,58.16
PHILIP.LARSEN,20122013,1.708333333,1.708333333,3.416666667,5.125,6.833333333,3.416666667,0.14,0.14,0.29,0.43,0.57,0.29,99.08333333,8.29,1.72,59.79166667,5,2.86,44.41666667,3.72,3.85,2.340416667,0.2,3.92,3.416666667,0.29,78.58333333,66.625,18.79166667,3.416666667,27.33333333,0,0,0,13.66666667,1.708333333,-11.95833333,0,5.125,45.75
PHILIP.LARSEN,20132014,1,2,2,4,5,3,0.15,0.3,0.3,0.6,0.75,0.45,52,7.76,1.92,36,5.37,2.78,25,3.73,4,1.51,0.22,4.18,4,0.6,39,27,10,3,28,0,0,0,4,1,-3,0,3,40.05
PHILIPPE.DUPUIS,20112012,0,0,0,0,0,0,0,0,0,0,0,0,42,10.83,0,33,8.51,0,25,6.45,0,1.64,0.42,4.97,7,1.81,34,31,5,4,7,25,27,48.08,3,2,-1,1,2,33.5
PHILIP.SAMUELSSON,20132014,0,0,0,0,0,0,0,0,0,0,0,0,10,8.6,0,6,5.16,0,5,4.3,0,0.11,0.09,1.75,0,0,4,9,4,2,6,0,0,0,0,0,0,0,0,56.76
PHILIP.SAMUELSSON,20142015,0,0,0,0,0,0,0,0,0,0,0,0,5,5.42,0,4,4.34,0,4,4.34,0,0.16,0.17,3.92,0,0,2,7,1,0,3,0,0,0,0,0,0,0,0,31.52
PHILIP.SAMUELSSON,20152016,0,0,0,0,0,0,0,0,0,0,0,0,7,8.11,0,6,6.95,0,5,5.79,0,0.09,0.11,1.52,0,0,3,5,1,1,9,0,0,0,0,0,0,0,0,56.7
PHILIP.VARONE,20132014,1,1,0,1,2,2,0.6,0.6,0,0.6,1.2,1.2,21,12.6,4.76,19,11.4,5.26,15,9,6.67,1.61,0.97,8.47,7,4.2,7,7,1,0,2,25,29,46.3,1,0,-1,2,1,25.06
PHILIP.VARONE,20142015,3,1,1,2,5,4,0.53,0.18,0.18,0.35,0.88,0.71,39,6.9,7.69,32,5.66,9.38,24,4.25,12.5,2.61,0.46,8.15,9,1.59,30,25,13,8,21,141,165,46.08,4,2,-2,0,3,25.01
PHIL.KESSEL,20112012,22,18,10,28,50,40,1.04,0.85,0.47,1.32,2.36,1.89,388,18.3,5.67,285,13.44,7.72,218,10.28,10.09,19.91,0.94,6.99,68,3.21,8,51,63,31,20,3,10,23.08,7,11,4,16,20,28.05
PHIL.KESSEL,20122013,23.91666667,20.5,8.541666667,29.04166667,52.95833333,44.41666667,1.14,0.98,0.41,1.38,2.52,2.12,392.9166667,18.72,6.09,280.1666667,13.35,8.54,198.1666667,9.44,12.07,16.98083333,0.81,6.06,58.08333333,2.77,22.20833333,66.625,59.79166667,35.875,32.45833333,5.125,5.125,50,6.833333333,10.25,3.416666667,11.95833333,18.79166667,32.84
PHIL.KESSEL,20132014,27,19,9,28,55,46,1.23,0.86,0.41,1.27,2.5,2.09,387,17.57,6.98,289,13.12,9.34,215,9.76,12.56,19.95,0.91,6.9,66,3,20,54,65,34,28,2,7,22.22,10,10,0,15,33,28.49
PHIL.KESSEL,20142015,14,8,8,16,30,22,0.74,0.42,0.42,0.85,1.59,1.16,326,17.23,4.29,244,12.9,5.74,186,9.83,7.53,12.64,0.67,5.18,32,1.69,17,44,46,31,11,1,2,33.33,12,7,-5,5,24,31.4
PHIL.KESSEL,20152016,19,12,6,18,37,31,1.02,0.64,0.32,0.96,1.98,1.66,315,16.84,6.03,238,12.72,7.98,183,9.78,10.38,15.73,0.84,6.61,50,2.67,8,40,47,23,11,1,1,50,5,7,2,12,20,29.41
PHILLIP.DANAULT,20152016,3,1,4,5,8,4,0.31,0.1,0.41,0.51,0.82,0.41,118,12.1,2.54,96,9.85,3.12,70,7.18,4.29,5.97,0.61,6.22,22,2.26,42,89,10,16,26,226,250,47.48,4,4,0,6,9,27.73
PHILLIP.DI GIUSEPPE,20152016,6,7,3,10,16,13,0.67,0.78,0.34,1.12,1.79,1.46,109,12.21,5.5,91,10.19,6.59,60,6.72,10,5.74,0.64,6.31,23,2.58,107,32,5,16,20,7,9,43.75,6,4,-2,4,5,31.85
PIERRE-ALEX.PARENTEAU,20142015,5,8,5,13,18,13,0.44,0.7,0.44,1.14,1.58,1.14,147,12.87,3.4,111,9.72,4.5,85,7.44,5.88,7.99,0.7,7.19,28,2.45,32,51,13,16,18,6,12,33.33,8,11,3,7,9,25.46
PIERRE-ALEX.PARENTEAU,20152016,12,8,8,16,28,20,0.75,0.5,0.5,1,1.75,1.25,205,12.83,5.85,157,9.83,7.64,118,7.39,10.17,10.52,0.66,6.7,36,2.25,45,77,18,26,22,4,11,26.67,13,15,2,8,13,32.41
PIERRE-CEDRIC.LABRIE,20112012,0,0,2,2,2,0,0,0,1.45,1.45,1.45,0,17,12.35,0,12,8.72,0,5,3.63,0,0.52,0.38,4.35,1,0.73,36,5,2,4,5,3,2,60,3,1,-2,1,0,34.17
PIERRE-CEDRIC.LABRIE,20122013,3.416666667,1.708333333,0,1.708333333,5.125,5.125,0.75,0.38,0,0.38,1.13,1.13,59.79166667,13.14,5.71,47.83333333,10.52,7.14,27.33333333,6.01,12.5,3.33125,0.73,6.97,8.541666667,1.88,68.33333333,35.875,8.541666667,5.125,10.25,3.416666667,3.416666667,50,8.541666667,10.25,1.708333333,3.416666667,5.125,30.07
PIERRE-CEDRIC.LABRIE,20132014,0,0,0,0,0,0,0,0,0,0,0,0,7,4.84,0,2,1.38,0,2,1.38,0,0.02,0.01,0.94,0,0,24,4,0,1,2,2,0,100,6,0,-6,0,0,51.78
PIERRE-EDOUARD.BELLEMARE,20142015,6,3,2,5,11,9,0.44,0.22,0.15,0.36,0.8,0.66,185,13.48,3.24,146,10.64,4.11,103,7.51,5.83,8.21,0.6,5.62,27,1.97,114,118,15,29,39,290,315,47.93,4,8,4,1,7,31.47
PIERRE-EDOUARD.BELLEMARE,20152016,5,3,1,4,9,8,0.4,0.24,0.08,0.32,0.71,0.63,174,13.78,2.87,130,10.3,3.85,87,6.89,5.75,6.8,0.54,5.23,21,1.66,60,98,14,27,45,204,198,50.75,11,7,-4,7,7,34.45
PIERRE-MARC.BOUCHARD,20112012,7,4,3,7,14,11,0.94,0.54,0.4,0.94,1.87,1.47,102,13.65,6.86,80,10.7,8.75,64,8.56,10.94,5.99,0.8,7.49,19,2.54,3,24,6,19,6,3,10,23.08,4,5,1,4,10,28.13
PIERRE-MARC.BOUCHARD,20122013,10.25,6.833333333,8.541666667,15.375,25.625,17.08333333,0.72,0.48,0.6,1.08,1.8,1.2,145.2083333,10.2,7.06,121.2916667,8.52,8.45,105.9166667,7.44,9.68,7.516666667,0.53,6.2,27.33333333,1.92,20.5,41,17.08333333,17.08333333,8.541666667,1.708333333,10.25,14.29,8.541666667,5.125,-3.416666667,5.125,10.25,28.34
PIERRE-MARC.BOUCHARD,20132014,2,1,3,4,6,3,0.37,0.18,0.55,0.73,1.1,0.55,67,12.23,2.99,53,9.68,3.77,41,7.48,4.88,3.96,0.72,7.46,19,3.47,7,14,13,10,6,2,1,66.67,4,0,-4,1,4,27.93
P.K..SUBBAN,20112012,1,9,8,17,18,10,0.04,0.4,0.36,0.76,0.81,0.45,201,9.03,0.5,142,6.38,0.7,101,4.54,0.99,2.77,0.12,1.95,2,0.09,83,99,67,14,80,0,0,0,29,15,-14,1,3,52.54
P.K..SUBBAN,20122013,6.833333333,8.541666667,3.416666667,11.95833333,18.79166667,15.375,0.36,0.45,0.18,0.64,1,0.82,208.4166667,11.07,3.28,140.0833333,7.44,4.88,104.2083333,5.54,6.56,3.604583333,0.19,2.58,6.833333333,0.36,82,112.75,54.66666667,6.833333333,56.375,0,0,0,20.5,13.66666667,-6.833333333,0,10.25,50.51
P.K..SUBBAN,20132014,4,9,10,19,23,13,0.17,0.37,0.41,0.79,0.95,0.54,191,7.9,2.09,120,4.97,3.33,89,3.68,4.49,2.71,0.11,2.26,3,0.12,118,116,67,19,107,0,0,0,31,18,-13,1,6,55.28
P.K..SUBBAN,20142015,7,10,14,24,31,17,0.28,0.4,0.56,0.95,1.23,0.68,234,9.29,2.99,142,5.64,4.93,88,3.5,7.95,3.17,0.13,2.23,2,0.08,80,141,81,21,109,0,0,0,23,14,-9,1,8,52.17
P.K..SUBBAN,20152016,4,12,9,21,25,16,0.2,0.6,0.45,1.05,1.25,0.8,203,10.11,1.97,137,6.82,2.92,100,4.98,4,2.45,0.12,1.78,1,0.05,91,103,79,16,63,0,0,0,16,7,-9,1,17,59.67
QUINTON.HOWDEN,20122013,0,0,0,0,0,0,0,0,0,0,0,0,64.91666667,12.56,0,49.54166667,9.59,0,35.875,6.94,0,3.194583333,0.62,6.46,10.25,1.98,35.875,44.41666667,1.708333333,15.375,10.25,1.708333333,3.416666667,33.33,1.708333333,10.25,8.541666667,1.708333333,3.416666667,29.63
QUINTON.HOWDEN,20132014,3,2,0,2,5,5,0.99,0.66,0,0.66,1.64,1.64,27,8.88,11.11,22,7.23,13.64,18,5.92,16.67,1.95,0.64,8.88,6,1.97,32,17,0,5,7,1,3,25,4,2,-2,3,1,27.05
QUINTON.HOWDEN,20152016,5,3,2,5,10,8,0.53,0.32,0.21,0.53,1.05,0.84,78,8.21,6.41,67,7.05,7.46,52,5.47,9.62,4.58,0.48,6.83,17,1.79,116,79,6,9,10,3,3,50,7,5,-2,1,3,27.28
RADEK.DVORAK,20112012,3,12,4,16,19,15,0.21,0.84,0.28,1.12,1.33,1.05,151,10.58,1.99,115,8.06,2.61,78,5.47,3.85,6.6,0.46,5.74,22,1.54,45,91,18,32,37,5,12,29.41,5,9,4,3,4,30.49
RADEK.DVORAK,20122013,5.125,0,0,0,5.125,5.125,1.72,0,0,0,1.72,1.72,34.16666667,11.48,15,32.45833333,10.9,15.79,23.91666667,8.04,21.43,3.297083333,1.11,10.15,10.25,3.44,3.416666667,15.375,6.833333333,5.125,1.708333333,0,3.416666667,0,1.708333333,0,-1.708333333,6.833333333,1.708333333,26.57
RADEK.DVORAK,20132014,4,4,1,5,9,8,0.43,0.43,0.11,0.54,0.98,0.87,91,9.87,4.4,70,7.6,5.71,51,5.53,7.84,4.77,0.52,6.81,19,2.06,16,57,20,23,21,3,5,37.5,10,1,-9,2,10,28.17
RADEK.FAKSA,20152016,4,2,3,5,9,6,0.51,0.26,0.38,0.64,1.15,0.77,109,13.96,3.67,93,11.91,4.3,64,8.2,6.25,8.34,1.07,8.97,33,4.23,41,47,9,16,24,167,172,49.26,5,8,3,11,5,25.69
RADEK.MARTINEK,20112012,1,0,0,0,1,1,0.56,0,0,0,0.56,0.56,17,9.6,5.88,12,6.78,8.33,9,5.08,11.11,0.49,0.28,4.11,2,1.13,5,11,2,2,5,0,0,0,0,0,0,1,1,49.85
RADEK.MARTINEK,20122013,5.125,0,0,0,5.125,5.125,0.91,0,0,0,0.91,0.91,42.70833333,7.54,12,34.16666667,6.03,15,20.5,3.62,25,0.97375,0.17,2.84,0,0,23.91666667,17.08333333,10.25,3.416666667,29.04166667,0,0,0,3.416666667,1.708333333,-1.708333333,0,3.416666667,42.23
RADEK.MARTINEK,20132014,0,1,2,3,3,1,0,0.31,0.62,0.93,0.93,0.31,39,12.14,0,22,6.85,0,11,3.42,0,0.54,0.17,2.48,0,0,8,13,8,5,9,0,0,0,1,0,-1,3,2,53.73
RADIM.VRBATA,20112012,21,10,7,17,38,31,1.24,0.59,0.41,1,2.24,1.83,289,17.07,7.27,222,13.11,9.46,163,9.63,12.88,12.13,0.72,5.46,37,2.19,47,41,20,23,9,21,24,46.67,9,1,-8,10,15,33.46
RADIM.VRBATA,20122013,15.375,5.125,3.416666667,8.541666667,23.91666667,20.5,1.16,0.39,0.26,0.65,1.81,1.55,206.7083333,15.65,7.44,169.125,12.8,9.09,133.25,10.09,11.54,10.50625,0.8,6.22,34.16666667,2.59,37.58333333,20.5,10.25,29.04166667,20.5,11.95833333,25.625,31.82,8.541666667,1.708333333,-6.833333333,10.25,13.66666667,31.54
RADIM.VRBATA,20132014,9,10,9,19,28,19,0.5,0.55,0.5,1.05,1.55,1.05,334,18.52,2.69,263,14.59,3.42,175,9.71,5.14,13.87,0.77,5.28,43,2.38,60,45,12,35,23,13,17,43.33,6,8,2,11,21,32.62
RADIM.VRBATA,20142015,15,13,5,18,33,28,0.9,0.78,0.3,1.08,1.98,1.68,304,18.22,4.93,236,14.14,6.36,178,10.67,8.43,11.39,0.68,4.82,28,1.68,39,39,19,29,23,4,3,57.14,9,5,-4,4,15,29.56
RADIM.VRBATA,20152016,8,3,3,6,14,11,0.63,0.24,0.24,0.47,1.1,0.86,216,16.93,3.7,169,13.25,4.73,134,10.5,5.97,9.11,0.71,5.39,29,2.27,14,27,21,15,12,4,7,36.36,8,2,-6,7,12,34.79
RADKO.GUDAS,20122013,3.416666667,1.708333333,3.416666667,5.125,8.541666667,5.125,0.36,0.18,0.36,0.53,0.89,0.53,99.08333333,10.3,3.45,64.91666667,6.75,5.26,49.54166667,5.15,6.9,1.435,0.15,2.22,0,0,141.7916667,71.75,27.33333333,8.541666667,42.70833333,0,0,0,13.66666667,3.416666667,-10.25,0,1.708333333,48.92
RADKO.GUDAS,20132014,1,7,7,14,15,8,0.05,0.37,0.37,0.75,0.8,0.43,213,11.36,0.47,141,7.52,0.71,99,5.28,1.01,3.51,0.19,2.49,3,0.16,224,92,31,10,107,0,0,0,32,13,-19,3,7,51.84
RADKO.GUDAS,20142015,2,1,2,3,5,3,0.26,0.13,0.26,0.38,0.64,0.38,125,16.02,1.6,93,11.92,2.15,58,7.44,3.45,2.27,0.29,2.44,4,0.51,108,46,11,7,52,0,0,0,9,3,-6,3,6,51.25
RADKO.GUDAS,20152016,5,5,3,8,13,10,0.25,0.25,0.15,0.4,0.65,0.5,312,15.53,1.6,198,9.86,2.53,137,6.82,3.65,3.52,0.17,1.78,1,0.05,274,135,45,10,108,0,0,0,26,4,-22,7,16,57.61
RAFFI.TORRES,20112012,13,4,7,11,24,17,0.96,0.3,0.52,0.81,1.78,1.26,141,10.43,9.22,119,8.8,10.92,90,6.66,14.44,7.37,0.54,6.19,25,1.85,125,97,22,18,21,6,8,42.86,17,10,-7,8,5,31.13
RAFFI.TORRES,20122013,10.25,10.25,6.833333333,17.08333333,27.33333333,20.5,0.78,0.78,0.52,1.3,2.08,1.56,155.4583333,11.84,6.59,136.6666667,10.41,7.5,95.66666667,7.28,10.71,8.695416667,0.66,6.36,25.625,1.95,148.625,71.75,22.20833333,20.5,25.625,8.541666667,11.95833333,41.67,3.416666667,10.25,6.833333333,11.95833333,6.833333333,28.21
RANDY.JONES,20112012,1,0,1,1,2,1,0.12,0,0.12,0.12,0.24,0.12,72,8.69,1.39,41,4.95,2.44,22,2.65,4.55,0.83,0.1,2.03,0,0,17,56,19,4,31,0,0,0,4,4,0,1,2,51.16
RAPHAEL.DIAZ,20112012,3,1,6,7,10,4,0.22,0.07,0.44,0.51,0.73,0.29,126,9.16,2.38,69,5.01,4.35,42,3.05,7.14,1.45,0.11,2.11,0,0,37,46,28,7,88,1,1,50,10,3,-7,1,5,52.75
RAPHAEL.DIAZ,20122013,0,0,8.541666667,8.541666667,8.541666667,0,0,0,0.97,0.97,0.97,0,61.5,6.96,0,42.70833333,4.83,0,25.625,2.9,0,1.093333333,0.12,2.55,0,0,10.25,46.125,20.5,1.708333333,58.08333333,0,0,0,3.416666667,1.708333333,-1.708333333,3.416666667,5.125,50.08
RAPHAEL.DIAZ,20132014,2,6,1,7,9,8,0.14,0.43,0.07,0.5,0.64,0.57,137,9.76,1.46,87,6.2,2.3,52,3.71,3.85,2.34,0.17,2.69,4,0.29,29,47,15,6,100,0,1,0,8,4,-4,2,6,48.17
RAPHAEL.DIAZ,20142015,1,1,1,2,3,2,0.1,0.1,0.1,0.2,0.3,0.2,99,9.86,1.01,64,6.37,1.56,39,3.88,2.56,1.63,0.16,2.55,2,0.2,23,28,14,12,65,0,0,0,3,4,1,3,3,50.09
RASMUS.RISSANEN,20142015,0,0,0,0,0,0,0,0,0,0,0,0,9,6.67,0,4,2.97,0,3,2.22,0,0.07,0.05,1.69,0,0,24,13,3,0,7,0,0,0,1,0,-1,0,1,51.99
RASMUS.RISTOLAINEN,20132014,2,2,0,2,4,4,0.23,0.23,0,0.23,0.46,0.46,61,7.09,3.28,46,5.34,4.35,35,4.07,5.71,1.01,0.12,2.21,1,0.12,60,41,17,9,28,0,0,0,3,1,-2,1,1,50.62
RASMUS.RISTOLAINEN,20142015,2,2,4,6,8,4,0.1,0.1,0.19,0.29,0.38,0.19,0,0,0,117,5.56,1.71,88,4.18,2.27,3.39,0.16,2.9,7,0.33,106,160,29,9,0,1,0,100,7,5,-2,1,7,48.45
RASMUS.RISTOLAINEN,20152016,4,7,7,14,18,11,0.16,0.28,0.28,0.57,0.73,0.45,236,9.59,1.69,159,6.46,2.52,121,4.92,3.31,4.24,0.17,2.67,7,0.28,117,152,33,14,97,0,0,0,7,14,7,1,11,49.37
RAY.WHITNEY,20112012,14,26,10,36,50,40,0.74,1.38,0.53,1.91,2.65,2.12,217,11.48,6.45,166,8.79,8.43,129,6.83,10.85,14.39,0.76,8.67,61,3.23,23,52,24,32,8,1,7,12.5,7,9,2,11,16,26.39
RAY.WHITNEY,20122013,11.95833333,11.95833333,5.125,17.08333333,29.04166667,23.91666667,0.9,0.9,0.39,1.29,2.2,1.81,141.7916667,10.72,8.43,102.5,7.75,11.67,70.04166667,5.29,17.07,8.76375,0.66,8.55,34.16666667,2.58,17.08333333,23.91666667,41,44.41666667,18.79166667,6.833333333,17.08333333,28.57,0,5.125,5.125,3.416666667,11.95833333,22.63
RAY.WHITNEY,20132014,6,8,3,11,17,14,0.49,0.66,0.25,0.9,1.39,1.15,135,11.07,4.44,105,8.61,5.71,81,6.64,7.41,7.41,0.61,7.06,31,2.54,13,25,28,24,15,1,0,100,6,4,-2,2,5,32.2
REID.BOUCHER,20132014,2,4,1,5,7,6,0.51,1.03,0.26,1.28,1.8,1.54,52,13.33,3.85,41,10.51,4.88,27,6.92,7.41,2.96,0.76,7.22,9,2.31,15,27,1,6,5,1,2,33.33,2,2,0,1,4,23.62
REID.BOUCHER,20142015,1,0,0,0,1,1,0.5,0,0,0,0.5,0.5,36,18.14,2.78,30,15.12,3.33,19,9.57,5.26,2,1.01,6.67,7,3.53,9,14,1,6,5,0,0,0,0,2,2,1,4,27.4
REID.BOUCHER,20152016,6,5,1,6,12,11,0.77,0.64,0.13,0.77,1.54,1.42,90,11.58,6.67,74,9.52,8.11,52,6.69,11.54,5.48,0.7,7.4,22,2.83,32,51,8,9,10,1,0,100,3,4,1,3,2,27.82
REILLY.SMITH,20122013,5.125,6.833333333,3.416666667,10.25,15.375,11.95833333,0.52,0.7,0.35,1.05,1.57,1.22,102.5,10.5,5,80.29166667,8.22,6.38,56.375,5.77,9.09,7.602083333,0.78,9.47,34.16666667,3.5,29.04166667,66.625,20.5,17.08333333,8.541666667,5.125,1.708333333,75,10.25,5.125,-5.125,8.541666667,0,20.88
REILLY.SMITH,20132014,12,15,6,21,33,27,0.7,0.88,0.35,1.23,1.93,1.58,193,11.29,6.22,159,9.3,7.55,116,6.79,10.34,11.9,0.7,7.49,46,2.69,60,130,35,34,13,0,2,0,6,3,-3,5,6,27.4
REILLY.SMITH,20142015,12,10,5,15,27,22,0.69,0.57,0.29,0.86,1.55,1.26,217,12.42,5.53,156,8.93,7.69,115,6.58,10.43,11.37,0.65,7.29,41,2.35,68,113,24,31,37,1,6,14.29,7,7,0,12,10,26.09
REILLY.SMITH,20152016,17,9,7,16,33,26,0.98,0.52,0.41,0.93,1.91,1.51,212,12.28,8.02,163,9.44,10.43,125,7.24,13.6,12.62,0.73,7.75,44,2.55,69,95,21,37,22,0,1,0,6,13,7,12,14,26.26
RENE.BOURQUE,20112012,13,2,1,3,16,15,0.82,0.13,0.06,0.19,1.01,0.95,236,14.89,5.51,164,10.35,7.93,125,7.89,10.4,10.71,0.68,6.53,34,2.15,74,69,21,22,15,5,2,71.43,14,7,-7,9,13,27.19
RENE.BOURQUE,20122013,5.125,5.125,3.416666667,8.541666667,13.66666667,10.25,0.54,0.54,0.36,0.9,1.44,1.08,158.875,16.71,3.23,116.1666667,12.22,4.41,64.91666667,6.83,7.89,7.8925,0.83,6.79,34.16666667,3.59,61.5,61.5,5.125,6.833333333,15.375,0,1.708333333,0,11.95833333,13.66666667,1.708333333,6.833333333,8.541666667,26.6
RENE.BOURQUE,20132014,6,4,2,6,12,10,0.46,0.31,0.15,0.46,0.92,0.77,197,15.14,3.05,154,11.83,3.9,105,8.07,5.71,9.74,0.75,6.32,34,2.61,89,74,8,13,15,4,2,66.67,10,12,2,7,5,27.78
RENE.BOURQUE,20142015,3,7,0,7,10,10,0.31,0.73,0,0.73,1.05,1.05,155,16.24,1.94,118,12.36,2.54,79,8.28,3.8,8.52,0.89,7.22,33,3.46,68,47,12,6,10,3,6,33.33,12,6,-6,12,14,27.21
RENE.BOURQUE,20152016,2,1,4,5,7,3,0.25,0.12,0.49,0.62,0.86,0.37,127,15.62,1.57,101,12.42,1.98,74,9.1,2.7,5.84,0.72,5.78,20,2.46,81,46,7,16,18,2,4,33.33,14,7,-7,2,5,29.2
RHETT.RAKHSHANI,20112012,0,0,0,0,0,0,0,0,0,0,0,0,10,10.69,0,9,9.62,0,3,3.21,0,0.59,0.63,6.57,2,2.14,1,9,1,2,1,0,0,0,1,2,1,0,1,29.71
RICHARD.PANIK,20122013,6.833333333,1.708333333,3.416666667,5.125,11.95833333,8.541666667,0.95,0.24,0.48,0.71,1.67,1.19,88.83333333,12.39,7.69,68.33333333,9.53,10,51.25,7.15,13.33,4.56125,0.64,6.69,13.66666667,1.91,63.20833333,70.04166667,10.25,20.5,20.5,1.708333333,3.416666667,33.33,1.708333333,5.125,3.416666667,3.416666667,6.833333333,22.86
RICHARD.PANIK,20132014,3,2,3,5,8,5,0.33,0.22,0.33,0.55,0.88,0.55,96,10.58,3.12,75,8.27,4,47,5.18,6.38,3.58,0.39,4.78,4,0.44,70,58,20,13,16,3,3,50,7,9,2,3,2,31.1
RICHARD.PANIK,20142015,7,4,2,6,13,11,0.56,0.32,0.16,0.48,1.03,0.87,131,10.39,5.34,103,8.17,6.8,75,5.95,9.33,8.04,0.64,7.8,29,2.3,98,120,17,22,48,2,3,40,11,14,3,8,8,28.28
RICHARD.PANIK,20152016,6,1,1,2,8,7,1.17,0.19,0.19,0.39,1.56,1.36,63,12.26,9.52,53,10.31,11.32,37,7.2,16.22,3.33,0.65,6.29,10,1.95,53,42,8,6,10,1,1,50,3,4,1,2,4,26.27
RICHARD.PARK,20112012,6,2,3,5,11,8,0.69,0.23,0.35,0.58,1.27,0.92,76,8.75,7.89,57,6.56,10.53,42,4.83,14.29,3.95,0.46,6.94,12,1.38,27,39,3,9,13,195,155,55.71,6,6,0,1,5,22.88
RICH.CLUNE,20122013,5.125,5.125,3.416666667,8.541666667,13.66666667,10.25,0.42,0.42,0.28,0.7,1.12,0.84,126.4166667,10.37,4.05,100.7916667,8.26,5.08,75.16666667,6.16,6.82,8.14875,0.67,8.08,25.625,2.1,269.9166667,93.95833333,10.25,6.833333333,10.25,0,3.416666667,0,44.41666667,20.5,-23.91666667,11.95833333,8.541666667,27.31
RICH.CLUNE,20132014,3,3,1,4,7,6,0.38,0.38,0.13,0.51,0.89,0.77,51,6.52,5.88,38,4.86,7.89,29,3.71,10.34,2.31,0.3,6.08,8,1.02,132,51,6,10,8,0,0,0,23,21,-2,1,5,28.12
RICH.CLUNE,20152016,0,4,0,4,4,4,0,1.63,0,1.63,1.63,1.63,16,6.53,0,11,4.49,0,9,3.67,0,0.74,0.3,6.73,3,1.22,58,26,1,2,5,0,0,0,7,7,0,1,0,27.81
RICH.PEVERLEY,20112012,8,10,7,17,25,18,0.72,0.9,0.63,1.54,2.26,1.63,157,14.18,5.1,120,10.84,6.67,83,7.5,9.64,6.68,0.6,5.56,25,2.26,20,42,14,13,8,131,87,60.09,7,4,-3,3,8,30.66
